Pos;technique;readLineIndent;diff;diff_ad_hoc;correct;answer;isCorrect;time;ParticipantNr;KindParticipant;ParticipantID;years_experience;exp_Quantil
32;non_indented;4;0;1;7;3;0;15642;24;PhDStudent;ps7;0;1
33;indented;8;2;6;7;7;1;6221;24;PhDStudent;ps7;0;1
34;non_indented;4;2;4;9;9;1;8725;24;PhDStudent;ps7;0;1
35;indented;4;0;0;2;2;1;3514;24;PhDStudent;ps7;0;1
36;non_indented;6;0;1;2;2;1;5600;24;PhDStudent;ps7;0;1
37;non_indented;6;2;5;9;3;0;9446;24;PhDStudent;ps7;0;1
38;non_indented;8;4;9;8;9;0;13279;24;PhDStudent;ps7;0;1
39;indented;8;2;6;1;1;1;12500;24;PhDStudent;ps7;0;1
40;non_indented;6;2;4;3;3;1;18816;24;PhDStudent;ps7;0;1
41;indented;8;0;2;5;5;1;6369;24;PhDStudent;ps7;0;1
42;indented;8;2;5;9;7;0;9190;24;PhDStudent;ps7;0;1
43;non_indented;8;4;7;2;2;1;23943;24;PhDStudent;ps7;0;1
44;indented;8;4;7;7;7;1;10098;24;PhDStudent;ps7;0;1
45;non_indented;8;2;6;8;6;0;34933;24;PhDStudent;ps7;0;1
46;non_indented;8;0;2;1;1;1;7348;24;PhDStudent;ps7;0;1
47;indented;4;4;5;3;3;1;4536;24;PhDStudent;ps7;0;1
48;indented;6;4;5;4;4;1;5176;24;PhDStudent;ps7;0;1
49;indented;8;0;1;9;9;1;8549;24;PhDStudent;ps7;0;1
50;indented;6;0;2;2;2;1;7150;24;PhDStudent;ps7;0;1
51;non_indented;4;0;1;6;6;1;7536;24;PhDStudent;ps7;0;1
52;non_indented;6;0;2;4;4;1;13132;24;PhDStudent;ps7;0;1
53;indented;4;0;0;2;2;1;2955;24;PhDStudent;ps7;0;1
54;indented;8;4;9;5;5;1;8070;24;PhDStudent;ps7;0;1
55;non_indented;4;2;4;6;5;0;8871;24;PhDStudent;ps7;0;1
56;indented;8;4;7;9;9;1;6676;24;PhDStudent;ps7;0;1
57;indented;4;4;5;8;8;1;5631;24;PhDStudent;ps7;0;1
58;non_indented;8;0;2;6;6;1;10027;24;PhDStudent;ps7;0;1
59;indented;6;4;6;3;3;1;7886;24;PhDStudent;ps7;0;1
60;indented;6;4;6;8;8;1;6521;24;PhDStudent;ps7;0;1
61;non_indented;8;4;6;3;2;0;11929;24;PhDStudent;ps7;0;1
62;indented;4;2;4;9;9;1;3198;24;PhDStudent;ps7;0;1
63;indented;6;2;4;1;1;1;3883;24;PhDStudent;ps7;0;1
64;indented;4;4;5;3;3;1;3546;24;PhDStudent;ps7;0;1
65;non_indented;8;2;5;7;7;1;10992;24;PhDStudent;ps7;0;1
66;indented;6;0;1;6;6;1;5240;24;PhDStudent;ps7;0;1
67;non_indented;6;2;5;5;5;1;7294;24;PhDStudent;ps7;0;1
68;indented;8;0;2;3;3;1;7148;24;PhDStudent;ps7;0;1
69;non_indented;8;4;7;3;3;1;14014;24;PhDStudent;ps7;0;1
70;indented;4;0;0;9;9;1;3343;24;PhDStudent;ps7;0;1
71;non_indented;4;4;5;2;2;1;9446;24;PhDStudent;ps7;0;1
72;indented;8;2;5;4;4;1;8613;24;PhDStudent;ps7;0;1
73;non_indented;8;2;6;4;4;1;12802;24;PhDStudent;ps7;0;1
74;indented;8;0;3;9;9;1;5968;24;PhDStudent;ps7;0;1
75;non_indented;6;0;1;7;7;1;5456;24;PhDStudent;ps7;0;1
76;indented;8;4;9;8;3;0;4704;24;PhDStudent;ps7;0;1
77;indented;4;2;4;7;7;1;4501;24;PhDStudent;ps7;0;1
78;non_indented;4;2;4;8;8;1;10318;24;PhDStudent;ps7;0;1
79;non_indented;4;4;5;5;6;0;9035;24;PhDStudent;ps7;0;1
80;indented;4;0;0;6;6;1;3142;24;PhDStudent;ps7;0;1
81;non_indented;6;0;2;5;5;1;6867;24;PhDStudent;ps7;0;1
82;indented;6;2;4;3;3;1;4137;24;PhDStudent;ps7;0;1
83;indented;8;0;2;7;7;1;7308;24;PhDStudent;ps7;0;1
84;non_indented;4;0;1;9;9;1;7888;24;PhDStudent;ps7;0;1
85;non_indented;6;2;5;1;1;1;8804;24;PhDStudent;ps7;0;1
86;indented;6;2;5;5;2;0;6272;24;PhDStudent;ps7;0;1
87;non_indented;4;4;5;2;2;1;8610;24;PhDStudent;ps7;0;1
88;non_indented;6;4;6;9;9;1;9303;24;PhDStudent;ps7;0;1
89;indented;8;2;6;8;8;1;10037;24;PhDStudent;ps7;0;1
90;indented;4;4;5;9;9;1;7452;24;PhDStudent;ps7;0;1
1;non_indented;6;0;2;9;9;1;9156;25;PhDStudent;ps6;0;1
2;non_indented;4;2;4;4;4;1;9292;25;PhDStudent;ps6;0;1
3;indented;4;0;0;7;7;1;3217;25;PhDStudent;ps6;0;1
4;non_indented;6;4;6;3;4;0;32512;25;PhDStudent;ps6;0;1
5;non_indented;6;2;5;9;9;1;18204;25;PhDStudent;ps6;0;1
6;non_indented;4;0;1;5;5;1;3464;25;PhDStudent;ps6;0;1
7;non_indented;4;0;0;6;6;1;7087;25;PhDStudent;ps6;0;1
8;non_indented;4;2;4;2;2;1;15907;25;PhDStudent;ps6;0;1
9;non_indented;4;4;5;8;8;1;10508;25;PhDStudent;ps6;0;1
10;non_indented;6;4;6;6;5;0;9583;25;PhDStudent;ps6;0;1
11;non_indented;8;2;6;6;6;1;28956;25;PhDStudent;ps6;0;1
12;indented;4;2;4;3;3;1;3735;25;PhDStudent;ps6;0;1
13;indented;6;0;1;5;5;1;3962;25;PhDStudent;ps6;0;1
14;non_indented;8;4;6;4;4;1;22656;25;PhDStudent;ps6;0;1
15;non_indented;8;0;3;6;6;1;17076;25;PhDStudent;ps6;0;1
16;indented;6;2;4;4;4;1;6771;25;PhDStudent;ps6;0;1
17;indented;6;0;1;2;2;1;4547;25;PhDStudent;ps6;0;1
18;indented;4;4;5;6;6;1;3490;25;PhDStudent;ps6;0;1
19;non_indented;8;0;2;6;6;1;14626;25;PhDStudent;ps6;0;1
20;indented;4;2;4;1;1;1;3914;25;PhDStudent;ps6;0;1
21;indented;8;4;7;3;3;1;7535;25;PhDStudent;ps6;0;1
22;indented;6;4;6;4;4;1;5288;25;PhDStudent;ps6;0;1
23;indented;4;2;4;1;1;1;2925;25;PhDStudent;ps6;0;1
24;non_indented;4;4;5;3;3;1;24951;25;PhDStudent;ps6;0;1
25;indented;6;4;6;6;6;1;3757;25;PhDStudent;ps6;0;1
26;non_indented;8;0;3;7;7;1;13231;25;PhDStudent;ps6;0;1
27;non_indented;6;4;6;9;8;0;16761;25;PhDStudent;ps6;0;1
28;indented;6;2;5;4;4;1;9495;25;PhDStudent;ps6;0;1
29;non_indented;6;4;5;9;9;1;22275;25;PhDStudent;ps6;0;1
30;indented;6;0;2;8;8;1;3578;25;PhDStudent;ps6;0;1
31;non_indented;8;2;5;7;7;1;22634;25;PhDStudent;ps6;0;1
32;non_indented;4;0;1;7;7;1;5872;25;PhDStudent;ps6;0;1
33;indented;8;2;6;7;7;1;15772;25;PhDStudent;ps6;0;1
34;non_indented;4;2;4;9;9;1;10168;25;PhDStudent;ps6;0;1
35;indented;4;0;0;2;2;1;3531;25;PhDStudent;ps6;0;1
36;non_indented;6;0;1;2;2;1;8887;25;PhDStudent;ps6;0;1
37;non_indented;6;2;5;9;9;1;11025;25;PhDStudent;ps6;0;1
38;non_indented;8;4;9;8;3;0;20677;25;PhDStudent;ps6;0;1
39;indented;8;2;6;1;1;1;12734;25;PhDStudent;ps6;0;1
40;non_indented;6;2;4;3;3;1;36380;25;PhDStudent;ps6;0;1
41;indented;8;0;2;5;5;1;6029;25;PhDStudent;ps6;0;1
42;indented;8;2;5;9;9;1;7582;25;PhDStudent;ps6;0;1
43;non_indented;8;4;7;2;5;0;32712;25;PhDStudent;ps6;0;1
44;indented;8;4;7;7;7;1;7763;25;PhDStudent;ps6;0;1
45;non_indented;8;2;6;8;8;1;19034;25;PhDStudent;ps6;0;1
46;non_indented;8;0;2;1;1;1;10529;25;PhDStudent;ps6;0;1
47;indented;4;4;5;3;3;1;6749;25;PhDStudent;ps6;0;1
48;indented;6;4;5;4;4;1;3892;25;PhDStudent;ps6;0;1
49;indented;8;0;1;9;9;1;4336;25;PhDStudent;ps6;0;1
50;indented;6;0;2;2;2;1;5378;25;PhDStudent;ps6;0;1
51;non_indented;4;0;1;6;6;1;4613;25;PhDStudent;ps6;0;1
52;non_indented;6;0;2;4;4;1;5602;25;PhDStudent;ps6;0;1
53;indented;4;0;0;2;2;1;2529;25;PhDStudent;ps6;0;1
54;indented;8;4;9;5;5;1;5321;25;PhDStudent;ps6;0;1
55;non_indented;4;2;4;6;6;1;7154;25;PhDStudent;ps6;0;1
56;indented;8;4;7;9;9;1;5670;25;PhDStudent;ps6;0;1
57;indented;4;4;5;8;8;1;3283;25;PhDStudent;ps6;0;1
58;non_indented;8;0;2;6;6;1;7987;25;PhDStudent;ps6;0;1
59;indented;6;4;6;3;3;1;7717;25;PhDStudent;ps6;0;1
60;indented;6;4;6;8;8;1;4297;25;PhDStudent;ps6;0;1
61;non_indented;8;4;6;3;3;1;19305;25;PhDStudent;ps6;0;1
62;indented;4;2;4;9;9;1;2880;25;PhDStudent;ps6;0;1
63;indented;6;2;4;1;1;1;3510;25;PhDStudent;ps6;0;1
64;indented;4;4;5;3;3;1;2519;25;PhDStudent;ps6;0;1
65;non_indented;8;2;5;7;7;1;13251;25;PhDStudent;ps6;0;1
66;indented;6;0;1;6;6;1;3330;25;PhDStudent;ps6;0;1
67;non_indented;6;2;5;5;5;1;6997;25;PhDStudent;ps6;0;1
68;indented;8;0;2;3;3;1;5535;25;PhDStudent;ps6;0;1
69;non_indented;8;4;7;3;3;1;15759;25;PhDStudent;ps6;0;1
70;indented;4;0;0;9;9;1;2362;25;PhDStudent;ps6;0;1
71;non_indented;4;4;5;2;2;1;9877;25;PhDStudent;ps6;0;1
72;indented;8;2;5;4;4;1;5560;25;PhDStudent;ps6;0;1
73;non_indented;8;2;6;4;4;1;10687;25;PhDStudent;ps6;0;1
74;indented;8;0;3;9;9;1;5625;25;PhDStudent;ps6;0;1
75;non_indented;6;0;1;7;7;1;7178;25;PhDStudent;ps6;0;1
76;indented;8;4;9;8;3;0;2248;25;PhDStudent;ps6;0;1
77;indented;4;2;4;7;7;1;4952;25;PhDStudent;ps6;0;1
78;non_indented;4;2;4;8;8;1;20227;25;PhDStudent;ps6;0;1
79;non_indented;4;4;5;5;5;1;14152;25;PhDStudent;ps6;0;1
80;indented;4;0;0;6;6;1;2757;25;PhDStudent;ps6;0;1
81;non_indented;6;0;2;5;5;1;9978;25;PhDStudent;ps6;0;1
82;indented;6;2;4;3;3;1;3184;25;PhDStudent;ps6;0;1
83;indented;8;0;2;7;7;1;4465;25;PhDStudent;ps6;0;1
84;non_indented;4;0;1;9;9;1;6458;25;PhDStudent;ps6;0;1
85;non_indented;6;2;5;1;1;1;10238;25;PhDStudent;ps6;0;1
86;indented;6;2;5;5;5;1;5176;25;PhDStudent;ps6;0;1
87;non_indented;4;4;5;2;2;1;26909;25;PhDStudent;ps6;0;1
88;non_indented;6;4;6;9;4;0;21892;25;PhDStudent;ps6;0;1
89;indented;8;2;6;8;8;1;13860;25;PhDStudent;ps6;0;1
90;indented;4;4;5;9;9;1;2993;25;PhDStudent;ps6;0;1
1;non_indented;6;0;2;9;9;1;8309;27;PhDStudent;ps8;2;2
2;non_indented;4;2;4;4;4;1;8730;27;PhDStudent;ps8;2;2
3;indented;4;0;0;7;7;1;2401;27;PhDStudent;ps8;2;2
4;non_indented;6;4;6;3;4;0;4805;27;PhDStudent;ps8;2;2
5;non_indented;6;2;5;9;1;0;13754;27;PhDStudent;ps8;2;2
6;non_indented;4;0;1;5;5;1;13413;27;PhDStudent;ps8;2;2
7;non_indented;4;0;0;6;6;1;1685;27;PhDStudent;ps8;2;2
8;non_indented;4;2;4;2;2;1;5945;27;PhDStudent;ps8;2;2
9;non_indented;4;4;5;8;8;1;9053;27;PhDStudent;ps8;2;2
10;non_indented;6;4;6;6;6;1;6320;27;PhDStudent;ps8;2;2
11;non_indented;8;2;6;6;8;0;12982;27;PhDStudent;ps8;2;2
12;indented;4;2;4;3;3;1;5596;27;PhDStudent;ps8;2;2
13;indented;6;0;1;5;5;1;3610;27;PhDStudent;ps8;2;2
14;non_indented;8;4;6;4;5;0;5402;27;PhDStudent;ps8;2;2
15;non_indented;8;0;3;6;6;1;9179;27;PhDStudent;ps8;2;2
16;indented;6;2;4;4;4;1;4241;27;PhDStudent;ps8;2;2
17;indented;6;0;1;2;2;1;4706;27;PhDStudent;ps8;2;2
18;indented;4;4;5;6;6;1;4418;27;PhDStudent;ps8;2;2
19;non_indented;8;0;2;6;2;0;12162;27;PhDStudent;ps8;2;2
20;indented;4;2;4;1;1;1;5341;27;PhDStudent;ps8;2;2
21;indented;8;4;7;3;3;1;6694;27;PhDStudent;ps8;2;2
22;indented;6;4;6;4;4;1;6455;27;PhDStudent;ps8;2;2
23;indented;4;2;4;1;1;1;4066;27;PhDStudent;ps8;2;2
24;non_indented;4;4;5;3;3;1;12467;27;PhDStudent;ps8;2;2
25;indented;6;4;6;6;6;1;10024;27;PhDStudent;ps8;2;2
26;non_indented;8;0;3;7;4;0;14251;27;PhDStudent;ps8;2;2
27;non_indented;6;4;6;9;9;1;12424;27;PhDStudent;ps8;2;2
28;indented;6;2;5;4;4;1;3280;27;PhDStudent;ps8;2;2
29;non_indented;6;4;5;9;9;1;10205;27;PhDStudent;ps8;2;2
30;indented;6;0;2;8;8;1;3097;27;PhDStudent;ps8;2;2
31;non_indented;8;2;5;7;7;1;8999;27;PhDStudent;ps8;2;2
32;non_indented;4;0;1;7;7;1;10669;27;PhDStudent;ps8;2;2
33;indented;8;2;6;7;7;1;10420;27;PhDStudent;ps8;2;2
34;non_indented;4;2;4;9;9;1;14212;27;PhDStudent;ps8;2;2
35;indented;4;0;0;2;2;1;2766;27;PhDStudent;ps8;2;2
36;non_indented;6;0;1;2;2;1;7337;27;PhDStudent;ps8;2;2
37;non_indented;6;2;5;9;9;1;12478;27;PhDStudent;ps8;2;2
38;non_indented;8;4;9;8;3;0;13727;27;PhDStudent;ps8;2;2
39;indented;8;2;6;1;1;1;7140;27;PhDStudent;ps8;2;2
40;non_indented;6;2;4;3;3;1;9963;27;PhDStudent;ps8;2;2
41;indented;8;0;2;5;7;0;4906;27;PhDStudent;ps8;2;2
42;indented;8;2;5;9;6;0;8425;27;PhDStudent;ps8;2;2
43;non_indented;8;4;7;2;2;1;35897;27;PhDStudent;ps8;2;2
44;indented;8;4;7;7;7;1;7044;27;PhDStudent;ps8;2;2
45;non_indented;8;2;6;8;8;1;13285;27;PhDStudent;ps8;2;2
46;non_indented;8;0;2;1;1;1;8570;27;PhDStudent;ps8;2;2
47;indented;4;4;5;3;3;1;5659;27;PhDStudent;ps8;2;2
48;indented;6;4;5;4;4;1;3131;27;PhDStudent;ps8;2;2
49;indented;8;0;1;9;9;1;5637;27;PhDStudent;ps8;2;2
50;indented;6;0;2;2;2;1;6103;27;PhDStudent;ps8;2;2
51;non_indented;4;0;1;6;6;1;6766;27;PhDStudent;ps8;2;2
52;non_indented;6;0;2;4;5;0;9848;27;PhDStudent;ps8;2;2
53;indented;4;0;0;2;2;1;2910;27;PhDStudent;ps8;2;2
54;indented;8;4;9;5;5;1;4943;27;PhDStudent;ps8;2;2
55;non_indented;4;2;4;6;6;1;12326;27;PhDStudent;ps8;2;2
56;indented;8;4;7;9;9;1;6632;27;PhDStudent;ps8;2;2
57;indented;4;4;5;8;8;1;1973;27;PhDStudent;ps8;2;2
58;non_indented;8;0;2;6;6;1;7702;27;PhDStudent;ps8;2;2
59;indented;6;4;6;3;3;1;3583;27;PhDStudent;ps8;2;2
60;indented;6;4;6;8;8;1;4117;27;PhDStudent;ps8;2;2
61;non_indented;8;4;6;3;3;1;32822;27;PhDStudent;ps8;2;2
62;indented;4;2;4;9;9;1;2341;27;PhDStudent;ps8;2;2
63;indented;6;2;4;1;1;1;2983;27;PhDStudent;ps8;2;2
64;indented;4;4;5;3;3;1;2146;27;PhDStudent;ps8;2;2
65;non_indented;8;2;5;7;7;1;16259;27;PhDStudent;ps8;2;2
66;indented;6;0;1;6;6;1;2993;27;PhDStudent;ps8;2;2
67;non_indented;6;2;5;5;5;1;10970;27;PhDStudent;ps8;2;2
68;indented;8;0;2;3;3;1;7874;27;PhDStudent;ps8;2;2
69;non_indented;8;4;7;3;3;1;18244;27;PhDStudent;ps8;2;2
70;indented;4;0;0;9;9;1;2137;27;PhDStudent;ps8;2;2
71;non_indented;4;4;5;2;2;1;11758;27;PhDStudent;ps8;2;2
72;indented;8;2;5;4;4;1;6317;27;PhDStudent;ps8;2;2
73;non_indented;8;2;6;4;3;0;29706;27;PhDStudent;ps8;2;2
74;indented;8;0;3;9;9;1;4934;27;PhDStudent;ps8;2;2
75;non_indented;6;0;1;7;7;1;9146;27;PhDStudent;ps8;2;2
76;indented;8;4;9;8;8;1;4007;27;PhDStudent;ps8;2;2
77;indented;4;2;4;7;7;1;2483;27;PhDStudent;ps8;2;2
78;non_indented;4;2;4;8;8;1;11931;27;PhDStudent;ps8;2;2
79;non_indented;4;4;5;5;5;1;11548;27;PhDStudent;ps8;2;2
80;indented;4;0;0;6;6;1;1963;27;PhDStudent;ps8;2;2
81;non_indented;6;0;2;5;5;1;10434;27;PhDStudent;ps8;2;2
82;indented;6;2;4;3;3;1;2697;27;PhDStudent;ps8;2;2
83;indented;8;0;2;7;7;1;5200;27;PhDStudent;ps8;2;2
84;non_indented;4;0;1;9;9;1;8692;27;PhDStudent;ps8;2;2
85;non_indented;6;2;5;1;1;1;8501;27;PhDStudent;ps8;2;2
86;indented;6;2;5;5;5;1;5339;27;PhDStudent;ps8;2;2
87;non_indented;4;4;5;2;2;1;17097;27;PhDStudent;ps8;2;2
88;non_indented;6;4;6;9;9;1;14944;27;PhDStudent;ps8;2;2
89;indented;8;2;6;8;8;1;4340;27;PhDStudent;ps8;2;2
90;indented;4;4;5;9;9;1;4144;27;PhDStudent;ps8;2;2
1;non_indented;6;0;2;9;9;1;23531;28;PhDStudent;ps9;1;2
2;non_indented;4;2;4;4;6;0;35066;28;PhDStudent;ps9;1;2
3;indented;4;0;0;7;7;1;6590;28;PhDStudent;ps9;1;2
4;non_indented;6;4;6;3;4;0;47429;28;PhDStudent;ps9;1;2
5;non_indented;6;2;5;9;9;1;18050;28;PhDStudent;ps9;1;2
6;non_indented;4;0;1;5;5;1;7716;28;PhDStudent;ps9;1;2
7;non_indented;4;0;0;6;6;1;2587;28;PhDStudent;ps9;1;2
8;non_indented;4;2;4;2;2;1;18471;28;PhDStudent;ps9;1;2
9;non_indented;4;4;5;8;8;1;13924;28;PhDStudent;ps9;1;2
10;non_indented;6;4;6;6;6;1;7408;28;PhDStudent;ps9;1;2
11;non_indented;8;2;6;6;6;1;40863;28;PhDStudent;ps9;1;2
12;indented;4;2;4;3;3;1;4128;28;PhDStudent;ps9;1;2
13;indented;6;0;1;5;5;1;3532;28;PhDStudent;ps9;1;2
14;non_indented;8;4;6;4;5;0;12802;28;PhDStudent;ps9;1;2
15;non_indented;8;0;3;6;6;1;9922;28;PhDStudent;ps9;1;2
16;indented;6;2;4;4;4;1;4357;28;PhDStudent;ps9;1;2
17;indented;6;0;1;2;2;1;3623;28;PhDStudent;ps9;1;2
18;indented;4;4;5;6;6;1;2699;28;PhDStudent;ps9;1;2
19;non_indented;8;0;2;6;6;1;11160;28;PhDStudent;ps9;1;2
20;indented;4;2;4;1;1;1;2785;28;PhDStudent;ps9;1;2
21;indented;8;4;7;3;3;1;5197;28;PhDStudent;ps9;1;2
22;indented;6;4;6;4;4;1;7266;28;PhDStudent;ps9;1;2
23;indented;4;2;4;1;1;1;2224;28;PhDStudent;ps9;1;2
24;non_indented;4;4;5;3;3;1;17260;28;PhDStudent;ps9;1;2
25;indented;6;4;6;6;6;1;5626;28;PhDStudent;ps9;1;2
26;non_indented;8;0;3;7;7;1;11446;28;PhDStudent;ps9;1;2
27;non_indented;6;4;6;9;9;1;65239;28;PhDStudent;ps9;1;2
28;indented;6;2;5;4;4;1;3983;28;PhDStudent;ps9;1;2
29;non_indented;6;4;5;9;9;1;11868;28;PhDStudent;ps9;1;2
30;indented;6;0;2;8;8;1;4421;28;PhDStudent;ps9;1;2
31;non_indented;8;2;5;7;8;0;44138;28;PhDStudent;ps9;1;2
32;non_indented;4;0;1;7;7;1;3478;28;PhDStudent;ps9;1;2
33;indented;8;2;6;7;7;1;4669;28;PhDStudent;ps9;1;2
34;non_indented;4;2;4;9;9;1;8628;28;PhDStudent;ps9;1;2
35;indented;4;0;0;2;2;1;2779;28;PhDStudent;ps9;1;2
36;non_indented;6;0;1;2;2;1;8242;28;PhDStudent;ps9;1;2
37;non_indented;6;2;5;9;9;1;12735;28;PhDStudent;ps9;1;2
38;non_indented;8;4;9;8;8;1;9011;28;PhDStudent;ps9;1;2
39;indented;8;2;6;1;1;1;4577;28;PhDStudent;ps9;1;2
40;non_indented;6;2;4;3;2;0;6400;28;PhDStudent;ps9;1;2
41;indented;8;0;2;5;5;1;6522;28;PhDStudent;ps9;1;2
42;indented;8;2;5;9;9;1;9349;28;PhDStudent;ps9;1;2
43;non_indented;8;4;7;2;2;1;30778;28;PhDStudent;ps9;1;2
44;indented;8;4;7;7;7;1;5060;28;PhDStudent;ps9;1;2
45;non_indented;8;2;6;8;8;1;10347;28;PhDStudent;ps9;1;2
46;non_indented;8;0;2;1;1;1;7742;28;PhDStudent;ps9;1;2
47;indented;4;4;5;3;3;1;3250;28;PhDStudent;ps9;1;2
48;indented;6;4;5;4;4;1;3116;28;PhDStudent;ps9;1;2
49;indented;8;0;1;9;9;1;3199;28;PhDStudent;ps9;1;2
50;indented;6;0;2;2;2;1;3396;28;PhDStudent;ps9;1;2
51;non_indented;4;0;1;6;6;1;7773;28;PhDStudent;ps9;1;2
52;non_indented;6;0;2;4;4;1;13252;28;PhDStudent;ps9;1;2
53;indented;4;0;0;2;2;1;2216;28;PhDStudent;ps9;1;2
54;indented;8;4;9;5;5;1;4522;28;PhDStudent;ps9;1;2
55;non_indented;4;2;4;6;6;1;6513;28;PhDStudent;ps9;1;2
56;indented;8;4;7;9;9;1;4039;28;PhDStudent;ps9;1;2
57;indented;4;4;5;8;8;1;2611;28;PhDStudent;ps9;1;2
58;non_indented;8;0;2;6;6;1;5389;28;PhDStudent;ps9;1;2
59;indented;6;4;6;3;6;0;28857;28;PhDStudent;ps9;1;2
60;indented;6;4;6;8;8;1;7145;28;PhDStudent;ps9;1;2
61;non_indented;8;4;6;3;2;0;7999;28;PhDStudent;ps9;1;2
62;indented;4;2;4;9;9;1;2859;28;PhDStudent;ps9;1;2
63;indented;6;2;4;1;1;1;2937;28;PhDStudent;ps9;1;2
64;indented;4;4;5;3;3;1;3748;28;PhDStudent;ps9;1;2
65;non_indented;8;2;5;7;7;1;6833;28;PhDStudent;ps9;1;2
66;indented;6;0;1;6;6;1;2745;28;PhDStudent;ps9;1;2
67;non_indented;6;2;5;5;5;1;9546;28;PhDStudent;ps9;1;2
68;indented;8;0;2;3;3;1;4986;28;PhDStudent;ps9;1;2
69;non_indented;8;4;7;3;3;1;7853;28;PhDStudent;ps9;1;2
70;indented;4;0;0;9;9;1;1812;28;PhDStudent;ps9;1;2
71;non_indented;4;4;5;2;2;1;15272;28;PhDStudent;ps9;1;2
72;indented;8;2;5;4;4;1;4918;28;PhDStudent;ps9;1;2
73;non_indented;8;2;6;4;9;0;8427;28;PhDStudent;ps9;1;2
74;indented;8;0;3;9;9;1;3895;28;PhDStudent;ps9;1;2
75;non_indented;6;0;1;7;7;1;3667;28;PhDStudent;ps9;1;2
76;indented;8;4;9;8;8;1;7301;28;PhDStudent;ps9;1;2
77;indented;4;2;4;7;7;1;3431;28;PhDStudent;ps9;1;2
78;non_indented;4;2;4;8;8;1;6751;28;PhDStudent;ps9;1;2
79;non_indented;4;4;5;5;3;0;12054;28;PhDStudent;ps9;1;2
80;indented;4;0;0;6;6;1;2655;28;PhDStudent;ps9;1;2
81;non_indented;6;0;2;5;5;1;8650;28;PhDStudent;ps9;1;2
82;indented;6;2;4;3;3;1;2947;28;PhDStudent;ps9;1;2
83;indented;8;0;2;7;7;1;6299;28;PhDStudent;ps9;1;2
84;non_indented;4;0;1;9;9;1;4575;28;PhDStudent;ps9;1;2
85;non_indented;6;2;5;1;1;1;4252;28;PhDStudent;ps9;1;2
86;indented;6;2;5;5;5;1;3329;28;PhDStudent;ps9;1;2
87;non_indented;4;4;5;2;2;1;9400;28;PhDStudent;ps9;1;2
88;non_indented;6;4;6;9;9;1;2818;28;PhDStudent;ps9;1;2
89;indented;8;2;6;8;8;1;4146;28;PhDStudent;ps9;1;2
90;indented;4;4;5;9;9;1;3121;28;PhDStudent;ps9;1;2
1;non_indented;6;0;2;9;9;1;8500;29;Student;s9;0;1
2;non_indented;4;2;4;4;4;1;9625;29;Student;s9;0;1
3;indented;4;0;0;7;7;1;8214;29;Student;s9;0;1
4;non_indented;6;4;6;3;4;0;10171;29;Student;s9;0;1
5;non_indented;6;2;5;9;9;1;9818;29;Student;s9;0;1
6;non_indented;4;0;1;5;5;1;3883;29;Student;s9;0;1
7;non_indented;4;0;0;6;6;1;3745;29;Student;s9;0;1
8;non_indented;4;2;4;2;2;1;5924;29;Student;s9;0;1
9;non_indented;4;4;5;8;8;1;9945;29;Student;s9;0;1
10;non_indented;6;4;6;6;6;1;13416;29;Student;s9;0;1
11;non_indented;8;2;6;6;8;0;17075;29;Student;s9;0;1
12;indented;4;2;4;3;2;0;4590;29;Student;s9;0;1
13;indented;6;0;1;5;5;1;4625;29;Student;s9;0;1
14;non_indented;8;4;6;4;5;0;11170;29;Student;s9;0;1
15;non_indented;8;0;3;6;6;1;8578;29;Student;s9;0;1
16;indented;6;2;4;4;4;1;5137;29;Student;s9;0;1
17;indented;6;0;1;2;2;1;3656;29;Student;s9;0;1
18;indented;4;4;5;6;6;1;6076;29;Student;s9;0;1
19;non_indented;8;0;2;6;6;1;5747;29;Student;s9;0;1
20;indented;4;2;4;1;1;1;5040;29;Student;s9;0;1
21;indented;8;4;7;3;3;1;20207;29;Student;s9;0;1
22;indented;6;4;6;4;4;1;10257;29;Student;s9;0;1
23;indented;4;2;4;1;1;1;4374;29;Student;s9;0;1
24;non_indented;4;4;5;3;1;0;4958;29;Student;s9;0;1
25;indented;6;4;6;6;6;1;9082;29;Student;s9;0;1
26;non_indented;8;0;3;7;7;1;8042;29;Student;s9;0;1
27;non_indented;6;4;6;9;9;1;7354;29;Student;s9;0;1
28;indented;6;2;5;4;4;1;5080;29;Student;s9;0;1
29;non_indented;6;4;5;9;9;1;10213;29;Student;s9;0;1
30;indented;6;0;2;8;8;1;4267;29;Student;s9;0;1
31;non_indented;8;2;5;7;7;1;9410;29;Student;s9;0;1
32;non_indented;4;0;1;7;7;1;2710;29;Student;s9;0;1
33;indented;8;2;6;7;7;1;7286;29;Student;s9;0;1
34;non_indented;4;2;4;9;7;0;5580;29;Student;s9;0;1
35;indented;4;0;0;2;2;1;2744;29;Student;s9;0;1
36;non_indented;6;0;1;2;2;1;6605;29;Student;s9;0;1
37;non_indented;6;2;5;9;9;1;5938;29;Student;s9;0;1
38;non_indented;8;4;9;8;7;0;6407;29;Student;s9;0;1
39;indented;8;2;6;1;1;1;7950;29;Student;s9;0;1
40;non_indented;6;2;4;3;9;0;4921;29;Student;s9;0;1
41;indented;8;0;2;5;5;1;4951;29;Student;s9;0;1
42;indented;8;2;5;9;9;1;10612;29;Student;s9;0;1
43;non_indented;8;4;7;2;2;1;12039;29;Student;s9;0;1
